tx_id,order_id,user_id,timestamp,merchant_id,merchant_name,crypto_asset,fiat_currency,fiat_volume_cad,tx_status,payment_channel,decline_reason,processor_code,flat_fee_cad,spread_income_cad,flow_direction,risk_score,aml_flag,ip_country,velocity_1h,is_high_risk,order_created_at,channel_selected_at,kyc_passed_at,payment_completed_at,settled_at,provider_amount_cad,ledger_amount_cad,recon_delta_cad,recon_status,latency_ms,settlement_latency_min
TX-20260607-0080,ORD-20260607-0080,U00191,2026-06-07T05:24:31Z,M1014,Merchant 1014,USDT,USD,280.12,Completed,Card,,APPROVED,1.24,0.34,Inflow,29.67,False,CA,2,False,2026-06-07T05:08:58Z,2026-06-07T05:10:26Z,2026-06-07T05:14:00Z,2026-06-07T05:24:31Z,2026-06-07T05:30:31Z,280.12,280.12,0.0,Matched,402,6
TX-20260607-0043,ORD-20260607-0043,U00532,2026-06-07T05:28:48Z,M1018,Merchant 1018,USDC,CAD,376.16,Completed,Card,,APPROVED,1.38,0.45,Inflow,52.24,False,SG,4,False,2026-06-07T05:26:28Z,2026-06-07T05:35:00Z,2026-06-07T05:46:25Z,2026-06-07T05:28:48Z,2026-06-07T05:51:48Z,376.16,376.16,0.0,Matched,228,23
TX-20260607-0061,ORD-20260607-0061,U00189,2026-06-07T05:40:17Z,M1019,Merchant 1019,USDT,CAD,523.45,Completed,Crypto Network,,APPROVED,1.58,0.63,Outflow,56.49,False,CA,5,False,2026-06-07T04:45:42Z,2026-06-07T04:48:17Z,2026-06-07T04:56:28Z,2026-06-07T05:40:17Z,2026-06-07T06:11:17Z,523.45,523.45,0.0,Matched,362,31
TX-20260607-0042,ORD-20260607-0042,U00437,2026-06-07T05:45:17Z,M1002,Merchant 1002,USDC,CAD,380.71,Completed,Wire Transfer,,APPROVED,1.38,0.46,Inflow,39.5,False,CA,3,False,2026-06-07T04:43:17Z,2026-06-07T04:48:13Z,2026-06-07T05:00:31Z,2026-06-07T05:45:17Z,2026-06-07T06:15:17Z,380.71,380.71,0.0,Matched,745,30
TX-20260607-0020,ORD-20260607-0020,U00162,2026-06-07T06:18:31Z,M1010,Merchant 1010,USDC,CAD,410.87,Completed,Interac e-Transfer,,APPROVED,1.43,0.49,Inflow,67.61,False,CA,2,False,2026-06-07T06:14:39Z,2026-06-07T06:15:02Z,2026-06-07T06:27:59Z,2026-06-07T06:18:31Z,2026-06-07T06:35:31Z,410.87,410.87,0.0,Matched,446,17
TX-20260607-0028,ORD-20260607-0028,U00645,2026-06-07T06:35:19Z,M1005,Merchant 1005,USDT,USD,1243.88,Completed,Wire Transfer,,APPROVED,2.59,1.49,Inflow,55.49,False,CA,1,False,2026-06-07T05:47:01Z,2026-06-07T05:51:37Z,2026-06-07T06:13:52Z,2026-06-07T06:35:19Z,2026-06-07T06:49:19Z,1243.88,1243.88,0.0,Matched,561,14
TX-20260607-0008,ORD-20260607-0008,U00713,2026-06-07T06:51:36Z,M1004,Merchant 1004,USDC,USD,655.06,Failed,Wire Transfer,Fraud Block,AML_BLOCK,0.0,0.0,Outflow,67.26,False,GB,2,False,2026-06-07T06:23:42Z,2026-06-07T06:27:24Z,2026-06-07T06:50:37Z,,,655.06,655.06,0.0,Matched,525,
TX-20260607-0010,ORD-20260607-0010,U00096,2026-06-07T07:04:52Z,M1001,Merchant 1001,BTC,USD,3758.47,Completed,Crypto Network,,APPROVED,6.11,7.89,Outflow,60.76,False,HK,1,False,2026-06-07T06:52:00Z,2026-06-07T06:58:44Z,2026-06-07T07:09:37Z,2026-06-07T07:04:52Z,2026-06-07T08:12:52Z,3758.47,3758.47,0.0,Matched,547,68
TX-20260607-0079,ORD-20260607-0079,U00332,2026-06-07T07:20:56Z,M1017,Merchant 1017,USDC,CAD,763.47,Completed,Crypto Network,,APPROVED,1.92,0.92,Inflow,48.69,False,CA,3,False,2026-06-07T06:31:10Z,2026-06-07T06:32:33Z,2026-06-07T06:39:30Z,2026-06-07T07:20:56Z,2026-06-07T07:30:56Z,763.47,763.47,0.0,Matched,510,10
TX-20260607-0048,ORD-20260607-0048,U00219,2026-06-07T07:28:57Z,M1013,Merchant 1013,USDC,USD,43.93,Completed,Wire Transfer,,APPROVED,0.91,0.05,Outflow,64.93,False,US,2,False,2026-06-07T06:54:48Z,2026-06-07T06:58:40Z,2026-06-07T07:01:12Z,2026-06-07T07:28:57Z,2026-06-07T07:50:57Z,43.93,43.93,0.0,Matched,381,22
TX-20260607-0086,ORD-20260607-0086,U00236,2026-06-07T07:29:51Z,M1018,Merchant 1018,ETH,CAD,120.86,Completed,Interac e-Transfer,,APPROVED,1.02,0.25,Outflow,83.03,False,NG,2,False,2026-06-07T07:08:26Z,2026-06-07T07:11:40Z,2026-06-07T07:14:08Z,2026-06-07T07:29:51Z,2026-06-07T08:11:51Z,120.86,120.86,0.0,Matched,501,42
TX-20260607-0044,ORD-20260607-0044,U00657,2026-06-07T07:35:21Z,M1013,Merchant 1013,USDC,CAD,323.62,Completed,Interac e-Transfer,,APPROVED,1.3,0.39,Inflow,38.66,False,CA,1,False,2026-06-07T07:08:43Z,2026-06-07T07:13:43Z,2026-06-07T07:32:42Z,2026-06-07T07:35:21Z,2026-06-07T08:07:21Z,323.62,323.62,0.0,Matched,478,32
TX-20260607-0081,ORD-20260607-0081,U00429,2026-06-07T08:05:23Z,M1011,Merchant 1011,USDC,USD,427.69,Completed,Crypto Network,,APPROVED,1.45,0.51,Outflow,40.18,False,CA,2,False,2026-06-07T07:36:48Z,2026-06-07T07:44:22Z,2026-06-07T07:47:46Z,2026-06-07T08:05:23Z,2026-06-07T08:18:23Z,427.69,427.69,0.0,Matched,727,13
TX-20260607-0033,ORD-20260607-0033,U00697,2026-06-07T08:24:43Z,M1012,Merchant 1012,USDT,CAD,57.78,Completed,Card,,APPROVED,0.93,0.07,Inflow,37.07,False,CA,2,False,2026-06-07T07:36:00Z,2026-06-07T07:44:02Z,2026-06-07T07:57:10Z,2026-06-07T08:24:43Z,2026-06-07T08:41:43Z,57.78,57.78,0.0,Matched,557,17
TX-20260607-0047,ORD-20260607-0047,U00203,2026-06-07T08:41:04Z,M1001,Merchant 1001,BTC,CAD,70.32,Completed,Interac e-Transfer,,APPROVED,0.95,0.15,Outflow,66.97,True,HK,6,True,2026-06-07T08:00:21Z,2026-06-07T08:03:41Z,2026-06-07T08:20:46Z,2026-06-07T08:41:04Z,2026-06-07T09:30:04Z,70.32,70.32,0.0,Matched,359,49
TX-20260607-0057,ORD-20260607-0057,U00639,2026-06-07T08:48:59Z,M1012,Merchant 1012,USDC,CAD,449.05,Completed,Interac e-Transfer,,APPROVED,1.48,0.54,Inflow,40.44,False,CA,2,False,2026-06-07T07:53:21Z,2026-06-07T07:53:56Z,2026-06-07T07:58:46Z,2026-06-07T08:48:59Z,2026-06-07T09:00:59Z,449.05,449.05,0.0,Matched,755,12
TX-20260607-0091,ORD-20260607-0091,U00106,2026-06-07T09:26:43Z,M1002,Merchant 1002,BTC,USD,44.51,Completed,Crypto Network,,APPROVED,0.91,0.09,Inflow,48.06,False,CA,2,False,2026-06-07T09:06:10Z,2026-06-07T09:07:44Z,2026-06-07T09:19:16Z,2026-06-07T09:26:43Z,2026-06-07T11:03:43Z,44.51,44.51,0.0,Matched,254,97
TX-20260607-0090,ORD-20260607-0090,U00173,2026-06-07T09:50:12Z,M1004,Merchant 1004,USDT,CAD,23.55,Completed,Card,,APPROVED,0.88,0.03,Outflow,65.64,False,SG,2,False,2026-06-07T09:39:22Z,2026-06-07T09:44:23Z,2026-06-07T10:05:54Z,2026-06-07T09:50:12Z,2026-06-07T10:22:12Z,23.55,23.55,0.0,Matched,593,32
TX-20260607-0054,ORD-20260607-0054,U00070,2026-06-07T09:50:33Z,M1020,Merchant 1020,USDC,CAD,32.45,Completed,Crypto Network,,APPROVED,0.9,0.04,Outflow,34.65,False,CA,1,False,2026-06-07T09:16:30Z,2026-06-07T09:19:10Z,2026-06-07T09:32:02Z,2026-06-07T09:50:33Z,2026-06-07T10:21:33Z,32.45,32.45,0.0,Matched,176,31
TX-20260607-0067,ORD-20260607-0067,U00153,2026-06-07T10:12:39Z,M1005,Merchant 1005,BTC,CAD,191.35,Completed,Card,,APPROVED,1.12,0.4,Outflow,67.63,False,CA,1,False,2026-06-07T09:43:58Z,2026-06-07T09:52:30Z,2026-06-07T10:09:51Z,2026-06-07T10:12:39Z,2026-06-07T10:51:39Z,191.35,191.35,0.0,Matched,281,39
TX-20260607-0063,ORD-20260607-0063,U00458,2026-06-07T10:29:21Z,M1007,Merchant 1007,ETH,CAD,230.83,Completed,Crypto Network,,APPROVED,1.17,0.48,Inflow,44.1,False,US,3,False,2026-06-07T09:21:13Z,,,2026-06-07T10:29:21Z,2026-06-07T11:45:21Z,230.83,230.83,0.0,Matched,515,76
TX-20260607-0052,ORD-20260607-0052,U00267,2026-06-07T10:45:21Z,M1011,Merchant 1011,BTC,CAD,330.39,Pending,Interac e-Transfer,,PENDING,0.0,0.0,Outflow,68.49,False,CA,1,False,2026-06-07T09:55:17Z,2026-06-07T09:59:45Z,2026-06-07T10:06:34Z,,,330.39,330.39,0.0,Matched,440,
TX-20260607-0045,ORD-20260607-0045,U00646,2026-06-07T11:11:11Z,M1009,Merchant 1009,USDC,CAD,119.22,Completed,Wire Transfer,,APPROVED,1.02,0.14,Outflow,46.18,False,US,1,False,2026-06-07T10:13:45Z,2026-06-07T10:18:30Z,2026-06-07T10:42:07Z,2026-06-07T11:11:11Z,2026-06-07T11:32:11Z,119.22,119.22,0.0,Matched,926,21
TX-20260607-0027,ORD-20260607-0027,U00295,2026-06-07T11:12:10Z,M1011,Merchant 1011,USDC,CAD,6831.62,Completed,Interac e-Transfer,,APPROVED,10.41,8.2,Inflow,39.44,False,US,3,False,2026-06-07T10:41:21Z,2026-06-07T10:45:23Z,2026-06-07T11:06:18Z,2026-06-07T11:12:10Z,2026-06-07T11:27:10Z,6831.62,6831.62,0.0,Matched,779,15
TX-20260607-0005,ORD-20260607-0005,U00226,2026-06-07T11:12:45Z,M1004,Merchant 1004,USDC,USD,245.42,Completed,Interac e-Transfer,,APPROVED,1.19,0.29,Outflow,35.08,False,GB,2,False,2026-06-07T10:49:23Z,2026-06-07T10:51:05Z,2026-06-07T11:10:39Z,2026-06-07T11:12:45Z,2026-06-07T11:31:45Z,245.42,245.42,0.0,Matched,996,19
TX-20260607-0064,ORD-20260607-0064,U00440,2026-06-07T11:18:29Z,M1014,Merchant 1014,USDC,USD,135.46,Completed,Wire Transfer,,APPROVED,1.04,0.16,Inflow,52.88,False,CA,0,False,2026-06-07T10:52:23Z,,,2026-06-07T11:18:29Z,2026-06-07T11:29:29Z,135.46,135.46,0.0,Matched,702,11
TX-20260607-0041,ORD-20260607-0041,U00002,2026-06-07T12:18:24Z,M1009,Merchant 1009,USDC,CAD,267.08,Completed,Crypto Network,,APPROVED,1.22,0.32,Inflow,43.05,False,CA,2,False,2026-06-07T11:11:40Z,2026-06-07T11:16:13Z,2026-06-07T11:29:08Z,2026-06-07T12:18:24Z,2026-06-07T13:11:24Z,267.08,267.08,0.0,Matched,433,53
TX-20260607-0002,ORD-20260607-0002,U00139,2026-06-07T12:23:32Z,M1005,Merchant 1005,USDC,CAD,140.36,Completed,Crypto Network,,APPROVED,1.05,0.17,Inflow,39.73,False,CA,0,False,2026-06-07T11:50:30Z,2026-06-07T11:51:59Z,,2026-06-07T12:23:32Z,2026-06-07T12:30:32Z,140.36,140.36,0.0,Matched,324,7
TX-20260607-0072,ORD-20260607-0072,U00089,2026-06-07T12:24:00Z,M1013,Merchant 1013,USDT,USD,729.39,Completed,Crypto Network,,APPROVED,1.87,0.88,Inflow,33.25,False,CA,1,False,2026-06-07T11:41:41Z,2026-06-07T11:47:43Z,2026-06-07T11:58:48Z,2026-06-07T12:24:00Z,2026-06-07T12:44:00Z,729.39,729.39,0.0,Matched,462,20
TX-20260607-0006,ORD-20260607-0006,U00474,2026-06-07T12:25:34Z,M1012,Merchant 1012,USDC,CAD,514.7,Completed,Interac e-Transfer,,APPROVED,1.57,0.62,Outflow,43.62,False,US,3,False,2026-06-07T12:14:13Z,2026-06-07T12:18:07Z,2026-06-07T12:38:35Z,2026-06-07T12:25:34Z,2026-06-07T12:44:34Z,514.7,514.7,0.0,Matched,1204,19
TX-20260607-0023,ORD-20260607-0023,U00184,2026-06-07T13:03:09Z,M1007,Merchant 1007,USDC,CAD,355.45,Completed,Interac e-Transfer,,APPROVED,1.35,0.43,Inflow,52.56,False,CA,2,False,2026-06-07T12:25:12Z,2026-06-07T12:26:36Z,2026-06-07T12:31:26Z,2026-06-07T13:03:09Z,2026-06-07T13:18:09Z,380.37,355.45,24.92,Mismatch,544,15
TX-20260607-0050,ORD-20260607-0050,U00208,2026-06-07T13:11:56Z,M1007,Merchant 1007,USDC,CAD,600.57,Completed,Crypto Network,,APPROVED,1.69,0.72,Inflow,66.58,False,US,4,False,2026-06-07T13:11:06Z,2026-06-07T13:21:01Z,2026-06-07T13:25:04Z,2026-06-07T13:11:56Z,2026-06-07T13:36:56Z,600.57,600.57,0.0,Matched,395,25
TX-20260607-0031,ORD-20260607-0031,U00187,2026-06-07T13:36:17Z,M1017,Merchant 1017,BTC,USD,247.27,Completed,Interac e-Transfer,,APPROVED,1.2,0.52,Inflow,50.82,False,CA,1,False,2026-06-07T13:25:12Z,2026-06-07T13:34:30Z,2026-06-07T13:45:46Z,2026-06-07T13:36:17Z,2026-06-07T14:21:17Z,247.27,247.27,0.0,Matched,266,45
TX-20260607-0060,ORD-20260607-0060,U00366,2026-06-07T13:37:47Z,M1002,Merchant 1002,USDT,CAD,107.5,Completed,Interac e-Transfer,,APPROVED,1.0,0.13,Outflow,27.08,False,HK,1,False,2026-06-07T12:45:10Z,2026-06-07T12:53:36Z,2026-06-07T12:57:59Z,2026-06-07T13:37:47Z,2026-06-07T13:52:47Z,107.5,107.5,0.0,Matched,527,15
TX-20260607-0003,ORD-20260607-0003,U00101,2026-06-07T13:41:40Z,M1014,Merchant 1014,USDC,USD,541.36,Completed,Interac e-Transfer,,APPROVED,1.61,0.65,Inflow,40.9,False,CA,1,False,2026-06-07T12:49:53Z,2026-06-07T12:56:24Z,2026-06-07T13:02:39Z,2026-06-07T13:41:40Z,2026-06-07T13:58:40Z,541.36,541.36,0.0,Matched,398,17
TX-20260607-0035,ORD-20260607-0035,U00546,2026-06-07T14:51:10Z,M1009,Merchant 1009,USDT,USD,1052.37,Completed,Wire Transfer,,APPROVED,2.32,1.26,Outflow,54.99,False,SG,3,False,2026-06-07T14:24:40Z,2026-06-07T14:26:15Z,2026-06-07T14:39:12Z,2026-06-07T14:51:10Z,2026-06-07T14:56:10Z,1052.37,1052.37,0.0,Matched,837,5
TX-20260607-0026,ORD-20260607-0026,U00482,2026-06-07T15:14:15Z,M1003,Merchant 1003,USDT,CAD,44.68,Completed,Card,,APPROVED,0.91,0.05,Inflow,61.72,False,SG,4,False,2026-06-07T14:09:43Z,2026-06-07T14:12:29Z,2026-06-07T14:28:36Z,2026-06-07T15:14:15Z,2026-06-07T15:20:15Z,44.68,44.68,0.0,Matched,474,6
TX-20260607-0096,ORD-20260607-0096,U00250,2026-06-07T15:48:02Z,M1020,Merchant 1020,BTC,CAD,231.66,Completed,Interac e-Transfer,,APPROVED,1.17,0.49,Outflow,55.95,False,CA,1,False,2026-06-07T15:28:59Z,2026-06-07T15:32:41Z,2026-06-07T15:42:02Z,2026-06-07T15:48:02Z,2026-06-07T16:38:02Z,231.66,231.66,0.0,Matched,667,50
TX-20260607-0053,ORD-20260607-0053,U00220,2026-06-07T15:53:29Z,M1003,Merchant 1003,USDC,CAD,580.04,Completed,Interac e-Transfer,,APPROVED,1.66,0.7,Inflow,42.31,False,HK,0,False,2026-06-07T15:39:41Z,2026-06-07T15:42:53Z,2026-06-07T15:57:27Z,2026-06-07T15:53:29Z,2026-06-07T16:15:29Z,580.04,580.04,0.0,Matched,486,22
TX-20260607-0025,ORD-20260607-0025,U00013,2026-06-07T16:09:35Z,M1004,Merchant 1004,USDC,USD,49.18,Failed,Interac e-Transfer,Insufficient Funds,DECLINE_051,0.0,0.0,Inflow,54.53,False,CA,0,False,2026-06-07T15:15:18Z,2026-06-07T15:21:00Z,2026-06-07T15:32:53Z,,,49.18,49.18,0.0,Matched,430,
TX-20260607-0069,ORD-20260607-0069,U00252,2026-06-07T16:58:48Z,M1009,Merchant 1009,USDT,CAD,419.78,Completed,Crypto Network,,APPROVED,1.44,0.5,Inflow,64.95,False,US,2,False,2026-06-07T16:14:42Z,2026-06-07T16:18:37Z,2026-06-07T16:41:55Z,2026-06-07T16:58:48Z,2026-06-07T17:14:48Z,419.78,419.78,0.0,Matched,512,16
TX-20260607-0062,ORD-20260607-0062,U00391,2026-06-07T17:14:17Z,M1013,Merchant 1013,USDT,CAD,114.54,Completed,Wire Transfer,,APPROVED,1.01,0.14,Inflow,44.82,False,CA,2,False,2026-06-07T16:05:07Z,2026-06-07T16:06:17Z,2026-06-07T16:13:57Z,2026-06-07T17:14:17Z,2026-06-07T17:32:17Z,114.54,114.54,0.0,Matched,223,18
TX-20260607-0088,ORD-20260607-0088,U00221,2026-06-07T17:15:38Z,M1017,Merchant 1017,BTC,CAD,106.05,Completed,Interac e-Transfer,,APPROVED,1.0,0.22,Inflow,23.9,False,SG,0,False,2026-06-07T16:23:34Z,2026-06-07T16:24:25Z,2026-06-07T16:38:15Z,2026-06-07T17:15:38Z,2026-06-07T18:15:38Z,106.05,106.05,0.0,Matched,394,60
TX-20260607-0058,ORD-20260607-0058,U00683,2026-06-07T17:35:24Z,M1006,Merchant 1006,USDC,USD,31.26,Completed,Interac e-Transfer,,APPROVED,0.89,0.04,Outflow,57.55,False,US,4,False,2026-06-07T16:31:07Z,2026-06-07T16:31:56Z,2026-06-07T16:47:06Z,2026-06-07T17:35:24Z,2026-06-07T18:12:24Z,31.26,31.26,0.0,Matched,279,37
TX-20260607-0068,ORD-20260607-0068,U00076,2026-06-07T18:11:32Z,M1008,Merchant 1008,USDT,USD,67.14,Completed,Interac e-Transfer,,APPROVED,0.94,0.08,Inflow,62.55,False,CA,3,False,2026-06-07T17:39:03Z,2026-06-07T17:42:39Z,2026-06-07T17:55:11Z,2026-06-07T18:11:32Z,2026-06-07T18:19:32Z,67.14,67.14,0.0,Matched,539,8
TX-20260607-0051,ORD-20260607-0051,U00698,2026-06-07T18:29:00Z,M1001,Merchant 1001,USDT,CAD,53.61,Completed,Wire Transfer,,APPROVED,0.93,0.06,Outflow,74.12,False,US,5,False,2026-06-07T18:14:00Z,2026-06-07T18:19:50Z,2026-06-07T18:29:41Z,2026-06-07T18:29:00Z,2026-06-07T18:34:00Z,53.61,53.61,0.0,Matched,865,5
TX-20260607-0038,ORD-20260607-0038,U00204,2026-06-07T18:39:35Z,M1020,Merchant 1020,USDT,CAD,173.07,Completed,Wire Transfer,,APPROVED,1.09,0.21,Inflow,61.68,False,CA,1,False,2026-06-07T18:27:39Z,2026-06-07T18:35:31Z,2026-06-07T18:56:40Z,2026-06-07T18:39:35Z,2026-06-07T19:34:35Z,173.07,173.07,0.0,Matched,346,55
TX-20260607-0018,ORD-20260607-0018,U00690,2026-06-07T18:55:01Z,M1018,Merchant 1018,USDT,CAD,148.71,Completed,Wire Transfer,,APPROVED,1.06,0.18,Inflow,75.61,False,CA,0,False,2026-06-07T18:38:49Z,2026-06-07T18:43:51Z,2026-06-07T19:08:23Z,2026-06-07T18:55:01Z,2026-06-07T19:12:01Z,148.71,148.71,0.0,Matched,570,17
TX-20260607-0036,ORD-20260607-0036,U00366,2026-06-07T18:58:51Z,M1012,Merchant 1012,USDC,USD,616.97,Completed,Crypto Network,,APPROVED,1.71,0.74,Inflow,73.68,False,US,1,False,2026-06-07T18:16:22Z,2026-06-07T18:19:17Z,2026-06-07T18:20:03Z,2026-06-07T18:58:51Z,2026-06-07T19:19:51Z,616.97,616.97,0.0,Matched,445,21
TX-20260607-0082,ORD-20260607-0082,U00483,2026-06-07T19:00:31Z,M1006,Merchant 1006,ETH,CAD,381.45,Completed,Wire Transfer,,APPROVED,1.38,0.8,Inflow,58.62,False,SG,0,False,2026-06-07T18:45:55Z,2026-06-07T18:54:37Z,2026-06-07T19:18:02Z,2026-06-07T19:00:31Z,2026-06-07T19:49:31Z,381.45,381.45,0.0,Matched,408,49
TX-20260607-0021,ORD-20260607-0021,U00748,2026-06-07T19:29:06Z,M1003,Merchant 1003,USDC,CAD,219.84,Completed,Interac e-Transfer,,APPROVED,1.16,0.26,Inflow,94.46,True,CA,1,True,2026-06-07T18:56:38Z,2026-06-07T19:01:44Z,2026-06-07T19:08:44Z,2026-06-07T19:29:06Z,2026-06-07T19:47:06Z,219.84,219.84,0.0,Matched,552,18
TX-20260607-0011,ORD-20260607-0011,U00443,2026-06-07T19:40:01Z,M1006,Merchant 1006,USDT,USD,163.77,Completed,Interac e-Transfer,,APPROVED,1.08,0.2,Inflow,34.42,False,US,1,False,2026-06-07T19:32:09Z,2026-06-07T19:41:50Z,2026-06-07T19:56:23Z,2026-06-07T19:40:01Z,2026-06-07T19:50:01Z,163.77,163.77,0.0,Matched,556,10
TX-20260607-0084,ORD-20260607-0084,U00371,2026-06-07T19:51:51Z,M1018,Merchant 1018,USDC,CAD,541.07,Completed,Card,,APPROVED,1.61,0.65,Inflow,62.5,False,GB,1,False,2026-06-07T18:49:55Z,2026-06-07T18:58:39Z,2026-06-07T19:05:58Z,2026-06-07T19:51:51Z,2026-06-07T19:57:51Z,541.07,541.07,0.0,Matched,960,6
TX-20260607-0039,ORD-20260607-0039,U00426,2026-06-07T20:18:00Z,M1004,Merchant 1004,USDC,CAD,557.82,Completed,Interac e-Transfer,,APPROVED,1.63,0.67,Inflow,79.8,False,US,2,False,2026-06-07T19:13:37Z,2026-06-07T19:18:00Z,2026-06-07T19:40:13Z,2026-06-07T20:18:00Z,2026-06-07T20:39:00Z,557.82,557.82,0.0,Matched,529,21
TX-20260607-0014,ORD-20260607-0014,U00398,2026-06-07T20:42:47Z,M1009,Merchant 1009,USDC,CAD,1238.19,Completed,Card,,APPROVED,2.58,1.49,Outflow,90.67,True,NG,2,True,2026-06-07T20:30:30Z,2026-06-07T20:40:25Z,2026-06-07T20:43:30Z,2026-06-07T20:42:47Z,2026-06-07T20:50:47Z,1238.19,1238.19,0.0,Matched,499,8
TX-20260607-0093,ORD-20260607-0093,U00276,2026-06-07T20:55:22Z,M1018,Merchant 1018,USDT,CAD,118.85,Completed,Card,,APPROVED,1.02,0.14,Inflow,78.22,False,CA,5,False,2026-06-07T20:51:30Z,2026-06-07T20:57:45Z,2026-06-07T21:15:41Z,2026-06-07T20:55:22Z,2026-06-07T21:17:22Z,118.85,118.85,0.0,Matched,381,22
TX-20260607-0007,ORD-20260607-0007,U00399,2026-06-07T21:15:35Z,M1012,Merchant 1012,USDC,CAD,832.39,Completed,Wire Transfer,,APPROVED,2.02,1.0,Inflow,47.48,False,CA,0,False,2026-06-07T21:04:39Z,2026-06-07T21:11:31Z,2026-06-07T21:27:57Z,2026-06-07T21:15:35Z,2026-06-07T21:27:35Z,832.39,832.39,0.0,Matched,658,12
TX-20260607-0030,ORD-20260607-0030,U00393,2026-06-07T21:17:51Z,M1017,Merchant 1017,USDC,CAD,116.5,Completed,Wire Transfer,,APPROVED,1.01,0.14,Outflow,41.69,False,CA,3,False,2026-06-07T20:26:00Z,2026-06-07T20:34:48Z,2026-06-07T20:49:23Z,2026-06-07T21:17:51Z,2026-06-07T21:33:51Z,116.5,116.5,0.0,Matched,764,16
TX-20260607-0100,ORD-20260607-0100,U00518,2026-06-07T21:20:57Z,M1013,Merchant 1013,ETH,CAD,1357.5,Completed,Interac e-Transfer,,APPROVED,2.75,2.85,Inflow,43.16,False,CA,0,False,2026-06-07T20:11:38Z,2026-06-07T20:13:42Z,2026-06-07T20:31:31Z,2026-06-07T21:20:57Z,2026-06-07T22:14:57Z,1357.5,1357.5,0.0,Matched,631,54
TX-20260607-0097,ORD-20260607-0097,U00076,2026-06-07T21:22:42Z,M1010,Merchant 1010,USDC,CAD,46.96,Completed,Interac e-Transfer,,APPROVED,0.92,0.06,Outflow,28.11,False,CA,0,False,2026-06-07T20:50:06Z,2026-06-07T20:54:16Z,2026-06-07T21:07:58Z,2026-06-07T21:22:42Z,2026-06-07T21:50:42Z,46.96,46.96,0.0,Matched,248,28
TX-20260607-0087,ORD-20260607-0087,U00698,2026-06-07T21:43:57Z,M1020,Merchant 1020,USDC,CAD,231.66,Completed,Interac e-Transfer,,APPROVED,1.17,0.28,Outflow,68.32,False,SG,5,False,2026-06-07T20:39:59Z,2026-06-07T20:43:26Z,2026-06-07T20:52:44Z,2026-06-07T21:43:57Z,2026-06-07T21:55:57Z,231.66,231.66,0.0,Matched,757,12
TX-20260607-0077,ORD-20260607-0077,U00211,2026-06-07T21:45:27Z,M1014,Merchant 1014,USDC,CAD,881.59,Pending,Card,,PENDING,0.0,0.0,Outflow,60.44,False,US,1,False,2026-06-07T20:47:29Z,2026-06-07T20:56:29Z,2026-06-07T21:03:00Z,,,881.59,881.59,0.0,Matched,743,
TX-20260607-0034,ORD-20260607-0034,U00495,2026-06-07T22:41:19Z,M1014,Merchant 1014,USDC,USD,128.04,Completed,Interac e-Transfer,,APPROVED,1.03,0.15,Outflow,31.17,False,CA,0,False,2026-06-07T22:15:29Z,,,2026-06-07T22:41:19Z,2026-06-07T23:26:19Z,128.04,128.04,0.0,Matched,713,45
TX-20260607-0076,ORD-20260607-0076,U00641,2026-06-07T22:45:01Z,M1009,Merchant 1009,USDC,CAD,351.1,Completed,Interac e-Transfer,,APPROVED,1.34,0.42,Inflow,58.68,False,CA,1,False,2026-06-07T22:40:41Z,2026-06-07T22:47:32Z,2026-06-07T22:58:21Z,2026-06-07T22:45:01Z,2026-06-07T23:00:01Z,351.1,351.1,0.0,Matched,309,15
TX-20260607-0098,ORD-20260607-0098,U00591,2026-06-07T22:45:38Z,M1007,Merchant 1007,USDC,CAD,245.95,Completed,Interac e-Transfer,,APPROVED,1.19,0.3,Outflow,71.52,False,US,4,False,2026-06-07T22:05:23Z,2026-06-07T22:14:45Z,2026-06-07T22:24:26Z,2026-06-07T22:45:38Z,2026-06-07T22:50:38Z,245.95,245.95,0.0,Matched,530,5
TX-20260607-0055,ORD-20260607-0055,U00340,2026-06-07T23:12:00Z,M1018,Merchant 1018,USDC,CAD,181.7,Pending,Crypto Network,,PENDING,0.0,0.0,Inflow,36.49,False,CA,0,False,2026-06-07T22:56:01Z,2026-06-07T22:57:14Z,2026-06-07T22:59:16Z,,,181.7,181.7,0.0,Matched,271,
TX-20260607-0013,ORD-20260607-0013,U00515,2026-06-07T23:40:13Z,M1019,Merchant 1019,USDC,CAD,51.62,Completed,Interac e-Transfer,,APPROVED,0.92,0.06,Outflow,56.6,False,NG,1,False,2026-06-07T23:32:47Z,2026-06-07T23:34:30Z,2026-06-07T23:59:06Z,2026-06-07T23:40:13Z,2026-06-07T23:48:13Z,51.62,51.62,0.0,Matched,348,8
TX-20260607-0078,ORD-20260607-0078,U00705,2026-06-07T23:51:25Z,M1018,Merchant 1018,USDT,USD,177.22,Completed,Interac e-Transfer,,APPROVED,1.1,0.21,Inflow,54.43,False,CA,1,False,2026-06-07T22:57:17Z,2026-06-07T23:07:15Z,2026-06-07T23:22:26Z,2026-06-07T23:51:25Z,2026-06-08T00:47:25Z,177.22,177.22,0.0,Matched,447,56
